Breakdown seq=98 rank=2 layer=17 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=49152 expert_ns=84992 combine_ns=94208
Breakdown seq=99 rank=2 layer=18 M=1 attention_ns=118784 gating_ns=29696 routing_ns=7168 dispatch_ns=49152 expert_ns=119808 combine_ns=101376
Breakdown seq=100 rank=2 layer=19 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=46080 expert_ns=27648 combine_ns=187392
Breakdown seq=101 rank=2 layer=20 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=48128 expert_ns=27648 combine_ns=185344
Breakdown seq=102 rank=2 layer=21 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=47104 expert_ns=78848 combine_ns=134144
Breakdown seq=103 rank=2 layer=22 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=46080 expert_ns=26624 combine_ns=154624
Breakdown seq=104 rank=2 layer=23 M=1 attention_ns=121856 gating_ns=30720 routing_ns=7168 dispatch_ns=47104 expert_ns=77824 combine_ns=103424
Breakdown seq=105 rank=2 layer=24 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=45056 expert_ns=26624 combine_ns=153600
Breakdown seq=106 rank=2 layer=25 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=47104 expert_ns=77824 combine_ns=134144
Breakdown seq=107 rank=2 layer=26 M=1 attention_ns=119808 gating_ns=32768 routing_ns=6144 dispatch_ns=44032 expert_ns=27648 combine_ns=188416
Breakdown seq=108 rank=2 layer=0 M=1 attention_ns=64512 gating_ns=30720 routing_ns=6144 dispatch_ns=135168 expert_ns=26624 combine_ns=187392
Breakdown seq=109 rank=2 layer=1 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=50176 expert_ns=77824 combine_ns=103424
Breakdown seq=110 rank=2 layer=2 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=46080 expert_ns=112640 combine_ns=94208
Breakdown seq=111 rank=2 layer=3 M=1 attention_ns=118784 gating_ns=30720 routing_ns=6144 dispatch_ns=55296 expert_ns=77824 combine_ns=106496
Breakdown seq=112 rank=2 layer=4 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=46080 expert_ns=77824 combine_ns=104448
Breakdown seq=113 rank=2 layer=5 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=52224 expert_ns=78848 combine_ns=103424
Breakdown seq=114 rank=2 layer=6 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=51200 expert_ns=78848 combine_ns=104448
Breakdown seq=115 rank=2 layer=7 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=50176 expert_ns=78848 combine_ns=92160
Breakdown seq=116 rank=2 layer=8 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=47104 expert_ns=78848 combine_ns=103424
Breakdown seq=117 rank=2 layer=9 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=78848 combine_ns=129024
